SpecID	Suborder	Superfamily	Family	Subfamily	Tribe	Genus	Subgenus	Species	Synonyms	AlternativeGenus	Subspecies	RemarksTaxonomy
S09940	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) personatus	.	also Leptopternis	.	.
S09950	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) rubescens	.	.	.	.
S09960	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) salinus	.	.	.	.
S09970	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) savignyi	.	.	.	.
S09980	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) uvarovi	.	.	.	.
S09990	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Thalpomena	Thalpomena	Thalpomena algeriana	.	.	.	.
S10000	Caelifera	Acridoidea	Acrididae	Pezotettiginae	Pezotettigini	Pezotettix	Pezotettix	Pezotettix anatolica	.	.	.	"inofficial tribe name (only a single genus in Europe, two in the world)"
S10010	Caelifera	Acridoidea	Acrididae	Pezotettiginae	Pezotettigini	Pezotettix	Pezotettix	Pezotettix giornae	.	.	.	"inofficial tribe name (only a single genus in Europe, two in the world)"
S10020	Caelifera	Acridoidea	Acrididae	Pezotettiginae	Pezotettigini	Pezotettix	Pezotettix	Pezotettix lagoi	.	.	.	"inofficial tribe name (only a single genus in Europe, two in the world)"
S10030	Caelifera	Acridoidea	Acrididae	Tropidopolinae	Tropidopolini	Tropidopola	Tropidopola	Tropidopola cylindrica	.	.	.	.
S10040	Caelifera	Acridoidea	Acrididae	Tropidopolinae	Tropidopolini	Tropidopola	Tropidopola	Tropidopola graeca	.	.	.	.
S10050	Caelifera	Acridoidea	Acrididae	Tropidopolinae	Tropidopolini	Tropidopola	Tropidopola	Tropidopola longicornis	.	.	.	.
S10060	Caelifera	Acridoidea	Dericorythidae	Dericorythinae	Dericorythini	Dericorys	Dericorys	Dericorys carthagenovae	.	.	.	"inofficial tribe name (only a single genus in Europe, five in the world)"
S10070	Caelifera	Acridoidea	Dericorythidae	Dericorythinae	Dericorythini	Dericorys	Dericorys	Dericorys tibialis	.	.	.	"inofficial tribe name (only a single genus in Europe, five in the world)"
S10080	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Euryparyphini	Euryparyphes	Euryparyphes	Euryparyphes bolivari	.	.	.	.
S10090	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Euryparyphini	Euryparyphes	Euryparyphes	Euryparyphes laetus	Euryparyphes stalii	.	.	.
S10100	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Euryparyphini	Euryparyphes	Euryparyphes	Euryparyphes terrulentus	.	.	.	.
S10110	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Nocaracris	Nocaracris	Nocaracris bulgaricus	.	also Paranocaracris	.	.
S10120	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Nocaracris	Nocaracris	Nocaracris cyanipes	.	.	.	.
S10130	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Nocaracris	Nocaracris	Nocaracris istanbul	.	.	.	.
S10140	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Nocaracris	Nocaracris	Nocaracris latipes	.	also Paranocaracris	.	.
S10150	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Nocaracris	Nocaracris	Nocaracris rimansonae	.	also Paranocaracris	.	.
S10160	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Nocaracris	Nocaracris	Nocaracris rubripes	.	also Paranocaracris	.	.
S10170	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Nocarodes	Nocarodes	Nocarodes daghestanicus	.	.	including loripes	.
S10180	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Nocarodes	Nocarodes	Nocarodes geniculatus	.	.	.	.
S10190	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Paranocarodes	Paranocarodes	Paranocarodes chopardi	.	.	.	.
S10200	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Paranocarodes	Paranocarodes	Paranocarodes fieberi	.	.	.	.
S10210	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Nocarodeini	Paranocarodes	Paranocarodes	Paranocarodes straubei	.	.	.	.
S10220	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe calabra	.	.	.	.
S10230	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe comptei	.	.	.	.
S10240	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe deceptoria	.	.	.	.
S10250	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe eulaliae	.	.	.	.
S10260	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe galvagnii	.	.	.	.
S10270	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe hesperica	.	.	.	.
S10280	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe ignatii	.	.	.	.
S10290	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe mabillei	Acinipe affinis	.	.	.
S10300	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe paulinoi	.	.	.	.
S10310	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe perisi	.	.	.	.
S10320	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe segurensis	.	.	.	.
S10330	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Acinipe	Acinipe	Acinipe tibialis	.	.	.	.
S10340	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Eumigus	Eumigus	Eumigus ayresi	.	.	.	.
S10350	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Eumigus	Eumigus	Eumigus cucullatus	.	.	.	.
S10360	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Eumigus	Eumigus	Eumigus monticolus	.	.	.	.
S10370	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Eumigus	Eumigus	Eumigus punctatus	.	.	.	.
S10380	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Eumigus	Eumigus	Eumigus rubioi	.	.	.	.
S10390	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Kurtharzia	Kurtharzia	Kurtharzia nugatoria	.	.	.	.
S10400	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Kurtharzia	Kurtharzia	Kurtharzia sulcata	.	.	.	.
S10410	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Ocneridia	Ocneridia	Ocneridia nigropunctata	.	.	.	.
S10420	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Ocnerodes	Ocnerodes	Ocnerodes brunneri	.	.	.	.
S10430	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Ocnerodes	Ocnerodes	Ocnerodes fallaciosus	.	.	.	.
S10440	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Ocnerodes	Ocnerodes	Ocnerodes prosternalsi	.	.	.	.
S10450	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Ocnerodes	Ocnerodes	Ocnerodes soleri	.	.	.	.
S10460	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Orchamus	Orchamus	Orchamus kaltenbachi	.	.	.	.
S10470	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Orchamus	Orchamus	Orchamus raulinii	.	.	.	.
S10480	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Orchamus	Orchamus	Orchamus yersini	.	.	.	.
S10490	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Pamphagus	Pamphagus	Pamphagus marmoratus	.	.	.	.
S10500	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Pamphagus	Pamphagus	Pamphagus ortolaniae	.	.	.	.
S10510	Caelifera	Acridoidea	Pamphagidae	Pamphaginae	Pamphagini	Pamphagus	Pamphagus	Pamphagus sardeus	.	.	.	.
S10520	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Asiotmethis	Asiotmethis	Asiotmethis limbatus	.	.	.	.
S10530	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Asiotmethis	Asiotmethis	Asiotmethis muricatus	.	.	.	.
S10540	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Asiotmethis	Asiotmethis	Asiotmethis tauricus	.	.	.	.
S10550	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Asiotmethis	Asiotmethis	Asiotmethis turritus	.	.	.	.
S10560	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Glyphanus	Glyphanus	Glyphanus obtusus	.	.	.	.
S10570	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Glyphotmethis	Glyphotmethis	Glyphotmethis heldreichi	.	.	.	.
S10580	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Prionotropis	Prionotropis	Prionotropis appula	.	.	.	.
S10590	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Prionotropis	Prionotropis	Prionotropis azami	.	.	.	.
S10600	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Prionotropis	Prionotropis	Prionotropis flexuosa	.	.	.	.
S10610	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Prionotropis	Prionotropis	Prionotropis hystrix	.	.	.	.
S10620	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Prionotropis	Prionotropis	Prionotropis rhodanica	.	.	.	.
S10630	Caelifera	Acridoidea	Pamphagidae	Thrinchinae	Thrinchini	Prionotropis	Prionotropis	Prionotropis willemsorum	.	.	.	.
S10640	Caelifera	Pyrgomorphoidea	Pyrgomorphidae	Pyrgomorphinae	Pyrgomorphini	Pyrgomorpha	Pyrgomorpha (Pyrgomorpha)	Pyrgomorpha (Pyrgomorpha) bispinosa	.	.	.	.
S10650	Caelifera	Pyrgomorphoidea	Pyrgomorphidae	Pyrgomorphinae	Pyrgomorphini	Pyrgomorpha	Pyrgomorpha (Pyrgomorpha)	Pyrgomorpha (Pyrgomorpha) cognata	.	.	.	.
S10660	Caelifera	Pyrgomorphoidea	Pyrgomorphidae	Pyrgomorphinae	Pyrgomorphini	Pyrgomorpha	Pyrgomorpha (Pyrgomorpha)	Pyrgomorpha (Pyrgomorpha) conica	.	.	.	.
S10670	Caelifera	Pyrgomorphoidea	Pyrgomorphidae	Pyrgomorphinae	Pyrgomorphini	Pyrgomorphula	Pyrgomorphula	Pyrgomorphula serbica	.	also Pyrgomorphella	.	.
S10680	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Paratettix	Paratettix	Paratettix meridionalis	.	.	.	.
S10690	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix bipunctata	.	.	.	.
S10700	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix bolivari	.	.	.	.
S10710	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix ceperoi	.	.	.	.
S10720	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix depressa	.	also Uvarovitettix	.	.
S10730	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix fuliginosa	.	.	.	.
S10740	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix kraussi	.	.	.	.
S10750	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix nodulosa	.	also Uvarovitettix	.	.
S10760	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix subulata	.	.	.	.
S10770	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix tenuicornis	Tetrix nutans	.	.	.
S10780	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix transsylvanica	.	also Uvarovitettix	.	.
S10790	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix tuerki	.	.	.	.
S10800	Caelifera	Tetrigoidea	Tetrigidae	Tetriginae	Tetrigini	Tetrix	Tetrix	Tetrix undulata	.	.	.	.
S10810	Caelifera	Tridactyloidea	Tridactylidae	Dentridactylinae	Dentridactylini	Bruntridactylus	Bruntridactylus	Bruntridactylus irremipes	.	.	.	"inofficial tribe name (only a single genus in Europe, three in the world)"
S10820	Caelifera	Tridactyloidea	Tridactylidae	Dentridactylinae	Dentridactylini	Bruntridactylus	Bruntridactylus	Bruntridactylus tartarus	.	.	.	"inofficial tribe name (only a single genus in Europe, three in the world)"
S10830	Caelifera	Tridactyloidea	Tridactylidae	Tridactylinae	All Tridactylinae	Asiotridactylus	Asiotridactylus	Asiotridactylus fasciatus	.	also Tridactylus	.	.
S10840	Caelifera	Tridactyloidea	Tridactylidae	Tridactylinae	All Tridactylinae	Xya	Xya	Xya iberica	.	.	.	.
S10850	Caelifera	Tridactyloidea	Tridactylidae	Tridactylinae	All Tridactylinae	Xya	Xya	Xya pfaendleri	.	.	.	.
S10860	Caelifera	Tridactyloidea	Tridactylidae	Tridactylinae	All Tridactylinae	Xya	Xya	Xya variegata	.	.	.	.
